vdc,ward,parcel_id,landuse, 
जय नगर च्यूटाहा,6,1281,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,1282,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,1283,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6,1284,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6,1285,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6,1286,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6,1287,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6,1288,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,1289,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,1290,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,1291,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,1292,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,1293,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,1294,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,1295,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,1296,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,1297,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,1298,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,1299,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,1300,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,1301,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,1302,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,1303,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,1305,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,1306,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,1307,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,1308,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,1309,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,1311,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6,1312,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6,1313,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6,1314,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6,1315,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,1316,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,1317,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6,1318,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6,1319,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,1320,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,1323,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,1324,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,1325,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,1326,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,1327,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,1328,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,1329,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,1330,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,1331,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6,1332,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6,1333,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,1345,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6,1346,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6,1347,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,1348,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,1349,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,1350,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,1351,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,1352,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,1353,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6,1354,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6,1355,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6,1356,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6,9903,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,9905,"नदी, खोला, ताल, सिमसार क्षेत्र",
जय नगर च्यूटाहा,6,9906,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,9908,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,9909,सार्वजनिक उपयोगको क्षेत्र,
जय नगर च्यूटाहा,6,9910,सार्वजनिक उपयोगको क्षेत्र,
जय नगर च्यूटाहा,6,9912,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,9913,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,9916,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6,9918,सार्वजनिक उपयोगको क्षेत्र,
जय नगर च्यूटाहा,6,9919,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,9920,सार्वजनिक उपयोगको क्षेत्र,
जय नगर च्यूटाहा,6,9921,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,9921,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,9922,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,9923,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,9925,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,9926,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,9928,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,9929,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,9930,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,9931,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,9932,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,9933,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,9934,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,9935,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,9936,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,9937,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6,9938,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,9939,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,9940,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,9941,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,9943,"नदी, खोला, ताल, सिमसार क्षेत्र",
जय नगर च्यूटाहा,6,9945,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,9946,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,9948,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,9949,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,9950,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,9951,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,9954,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6,9956,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,9957,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,9958,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,9961,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,9966,सार्वजनिक उपयोगको क्षेत्र,
जय नगर च्यूटाहा,6,9971,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,9972,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,9973,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,9981,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6,9985,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,9986,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,9987,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,9988,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,9989,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,9990,सार्वजनिक उपयोगको क्षेत्र,
जय नगर च्यूटाहा,6,9991,सार्वजनिक उपयोगको क्षेत्र,
जय नगर च्यूटाहा,6,9992,"नदी, खोला, ताल, सिमसार क्षेत्र",
जय नगर च्यूटाहा,6,9993,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,9994,सार्वजनिक उपयोगको क्षेत्र,
जय नगर च्यूटाहा,6,9995,सार्वजनिक उपयोगको क्षेत्र,
जय नगर च्यूटाहा,6,9996,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,9997,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,9997,सार्वजनिक उपयोगको क्षेत्र,
जय नगर च्यूटाहा,6,9999,कृषि क्षेत्र,
जय नगर च्यूटाहा,6,13010,कृषि क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,1,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,2,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,3,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,4,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,5,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,6,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,7,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,8,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,10,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,14,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,15,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,16,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,18,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,22,सार्वजनिक उपयोगको क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,23,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,24,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,25,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,26,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,27,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,28,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,29,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,29,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,30,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,31,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,32,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,34,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,35,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,36,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,37,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,38,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,39,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,40,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,41,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,42,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,43,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,44,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,45,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,45,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,46,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,47,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,48,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,49,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,50,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,51,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,52,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,53,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,54,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,55,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,56,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,57,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,58,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,59,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,60,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,61,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,62,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,63,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,64,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,65,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,66,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,67,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,68,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,69,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,70,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,71,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,72,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,73,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,74,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,74,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,75,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,77,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,78,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,79,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,80,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,80,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,81,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,82,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,83,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,84,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,85,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,86,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,89,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,89,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,90,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,92,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,93,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,94,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,98,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,99,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,101,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,102,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,103,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,104,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,105,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,106,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,107,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,108,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,109,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,110,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,111,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,112,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,113,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,114,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,115,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,116,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,117,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,118,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,119,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,119,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,120,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,121,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,124,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,125,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,126,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,127,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,128,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,129,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,130,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,131,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,132,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,133,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,136,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,137,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,142,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,148,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,148,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,149,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,149,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,151,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,154,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,155,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,158,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,159,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,160,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,161,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,162,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,163,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,164,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,165,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,166,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,250,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,9998,आवासीय क्षेत्र,
जय नगर च्यूटाहा,6 गाउँ,9999,आवासीय क्षेत्र,
जय नगर च्यूटाहा,7,1,आवासीय क्षेत्र,
जय नगर च्यूटाहा,7,2,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,3,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,3,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,4,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,4,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,5,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,6,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,7,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,8,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,9,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,10,आवासीय क्षेत्र,
जय नगर च्यूटाहा,7,11,आवासीय क्षेत्र,
जय नगर च्यूटाहा,7,13,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,14,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,15,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,16,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,17,आवासीय क्षेत्र,
जय नगर च्यूटाहा,7,18,आवासीय क्षेत्र,
जय नगर च्यूटाहा,7,19,आवासीय क्षेत्र,
जय नगर च्यूटाहा,7,20,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,20,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,20,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,21,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,22,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,22,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,24,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,25,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,27,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,28,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,31,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,33,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,34,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,38,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,40,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,43,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,44,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,47,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,48,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,51,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,53,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,54,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,55,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,56,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,57,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,58,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,59,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,60,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,61,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,62,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,64,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,66,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,67,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,68,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,69,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,71,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,74,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,75,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,76,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,77,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,78,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,82,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,84,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,86,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,87,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,88,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,89,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,92,आवासीय क्षेत्र,
जय नगर च्यूटाहा,7,94,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,95,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,96,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,97,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,98,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,100,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,102,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,103,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,103,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,103,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,104,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,106,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,108,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,109,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,110,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,111,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,113,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,114,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,115,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,115,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,117,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,118,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,119,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,123,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,124,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,125,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,126,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,127,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,128,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,129,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,130,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,132,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,134,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,135,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,137,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,138,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,139,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,140,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,141,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,142,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,143,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,144,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,146,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,148,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,149,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,152,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,153,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,154,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,156,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,159,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,160,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,162,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,163,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,164,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,165,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,166,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,167,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,168,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,169,आवासीय क्षेत्र,
जय नगर च्यूटाहा,7,170,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,170,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,172,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,181,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,182,आवासीय क्षेत्र,
जय नगर च्यूटाहा,7,184,आवासीय क्षेत्र,
जय नगर च्यूटाहा,7,185,आवासीय क्षेत्र,
जय नगर च्यूटाहा,7,187,आवासीय क्षेत्र,
जय नगर च्यूटाहा,7,192,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,193,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,200,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,201,कृषि क्षेत्र,
जय नगर च्यूटाहा,7,203,कृषि क्षेत्र,
